time,zoneR1C1_AG_slower.Y
1.77E+06,24.56198535
1.77E+06,24.56198536
1.77E+06,24.56198536
1.77E+06,24.67928562
1.77E+06,24.67928563
1.77E+06,24.67928563
1.78E+06,24.75136698
1.78E+06,24.75136698
1.78E+06,24.75136698
1.78E+06,24.77449124
1.78E+06,24.77449124
1.78E+06,24.77449124
1.78E+06,24.75275296
1.78E+06,24.75275295
1.78E+06,24.75275295
1.78E+06,24.71966492
1.78E+06,24.71966492
1.78E+06,24.71966492
1.78E+06,24.65910989
1.78E+06,24.65910989
1.78E+06,24.65910989
1.79E+06,24.55020175
1.79E+06,24.55020174
1.79E+06,24.55020174
1.79E+06,24.41880716
1.79E+06,24.41880714
1.79E+06,24.41880714
1.79E+06,24.27268824
1.79E+06,24.27268822
1.79E+06,24.27268822
1.79E+06,24.11870125
1.79E+06,24.11870123
1.79E+06,24.11870123
1.79E+06,23.96008209
1.79E+06,23.96008208
1.79E+06,23.96008208
1.79E+06,23.7960359
1.79E+06,23.79603588
1.79E+06,23.79603588
1.80E+06,23.62990056
1.80E+06,23.62990054
1.80E+06,23.62990054
1.80E+06,23.46498132
1.80E+06,23.46498131
1.80E+06,23.46498131
1.80E+06,23.30108609
1.80E+06,23.30108607
1.80E+06,23.30108607
1.80E+06,23.13802626
1.80E+06,23.13802624
1.80E+06,23.13802624
1.80E+06,22.97579233
1.80E+06,22.97579231
1.80E+06,22.97579231
1.81E+06,22.81437996
1.81E+06,22.81437994
1.81E+06,22.81437994
1.81E+06,22.65213416
1.81E+06,22.65213414
1.81E+06,22.65213414
1.81E+06,22.48741605
1.81E+06,22.48741603
1.81E+06,22.48741603
1.81E+06,22.32152625
1.81E+06,22.32152623
1.81E+06,22.32152623
1.81E+06,22.15575497
1.81E+06,22.15575496
1.81E+06,22.15575496
1.81E+06,21.99302806
1.81E+06,21.99302804
1.81E+06,21.99302804
1.82E+06,21.8363197
1.82E+06,21.83631968
1.82E+06,21.83631968
1.82E+06,21.68251588
1.82E+06,21.68251587
1.82E+06,21.68251587
1.82E+06,21.52874026
1.82E+06,21.52874025
1.82E+06,21.52874025
1.82E+06,21.37554155
1.82E+06,21.37554153
1.82E+06,21.37554153
1.82E+06,21.22346425
1.82E+06,21.22346424
1.82E+06,21.22346424
1.83E+06,21.07341628
1.83E+06,21.07341627
1.83E+06,21.07341627
1.83E+06,20.92629668
1.83E+06,20.92629666
1.83E+06,20.92629666
1.83E+06,20.77950667
1.83E+06,20.77950665
1.83E+06,20.77950665
1.83E+06,20.63141329
1.83E+06,20.63141328
1.83E+06,20.63141328
1.83E+06,20.85040803
1.83E+06,20.85040807
1.83E+06,20.85040807
1.83E+06,21.30103301
1.83E+06,21.30103306
1.83E+06,21.30103306
1.84E+06,21.78781396
1.84E+06,21.78781402
1.84E+06,21.78781402
1.84E+06,22.30806018
1.84E+06,22.30806023
1.84E+06,22.30806023
1.84E+06,22.83161108
1.84E+06,22.83161114
1.84E+06,22.83161114
1.84E+06,23.12779762
1.84E+06,23.12779762
1.84E+06,23.12779762
1.84E+06,23.22270483
1.84E+06,23.22270484
1.84E+06,23.22270484
1.85E+06,23.34186999
1.85E+06,23.34187001
1.85E+06,23.34187001
1.85E+06,23.45579794
1.85E+06,23.45579795
1.85E+06,23.45579795
1.85E+06,23.58543172
1.85E+06,23.58543174
1.85E+06,23.58543174
1.85E+06,23.74606072
1.85E+06,23.74606074
1.85E+06,23.74606074
1.85E+06,23.92072117
1.85E+06,23.92072119
1.85E+06,23.92072119
1.85E+06,24.10988341
1.85E+06,24.10988343
1.85E+06,24.10988343
1.86E+06,24.29054381
1.86E+06,24.29054382
1.86E+06,24.29054382
1.86E+06,24.46546258
1.86E+06,24.4654626
1.86E+06,24.4654626
1.86E+06,24.5784836
1.86E+06,24.57848361
1.86E+06,24.57848361
1.86E+06,24.6061323
1.86E+06,24.6061323
1.86E+06,24.6061323
1.86E+06,24.59668636
1.86E+06,24.59668636
1.86E+06,24.59668636
1.86E+06,24.5556106
1.86E+06,24.55561059
1.86E+06,24.55561059
1.87E+06,24.48008932
1.87E+06,24.48008931
1.87E+06,24.48008931
1.87E+06,24.38805329
1.87E+06,24.38805328
1.87E+06,24.38805328
1.87E+06,24.29793601
1.87E+06,24.297936
1.87E+06,24.297936
1.87E+06,24.20046093
1.87E+06,24.20046092
1.87E+06,24.20046092
1.87E+06,24.08551121
1.87E+06,24.0855112
1.87E+06,24.0855112
1.88E+06,23.96132119
1.88E+06,23.96132118
1.88E+06,23.96132118
1.88E+06,23.83596812
1.88E+06,23.83596811
1.88E+06,23.83596811
1.88E+06,23.71108134
1.88E+06,23.71108133
1.88E+06,23.71108133
1.88E+06,23.58674273
1.88E+06,23.58674272
1.88E+06,23.58674272
1.88E+06,23.46258183
1.88E+06,23.46258182
1.88E+06,23.46258182
1.88E+06,23.3382318
1.88E+06,23.33823179
1.88E+06,23.33823179
1.89E+06,23.21314438
1.89E+06,23.21314436
1.89E+06,23.21314436
1.89E+06,23.08677662
1.89E+06,23.08677661
1.89E+06,23.08677661
1.89E+06,22.96042035
1.89E+06,22.96042034
1.89E+06,22.96042034
1.89E+06,22.83538938
1.89E+06,22.83538937
1.89E+06,22.83538937
1.89E+06,22.71087113
1.89E+06,22.71087111
1.89E+06,22.71087111
1.90E+06,22.58616167
1.90E+06,22.58616166
1.90E+06,22.58616166
1.90E+06,22.46054013
1.90E+06,22.46054011
1.90E+06,22.46054011
1.90E+06,22.33327615
1.90E+06,22.33327614
1.90E+06,22.33327614
1.90E+06,22.20474821
1.90E+06,22.2047482
1.90E+06,22.2047482
1.90E+06,22.07533108
1.90E+06,22.07533107
1.90E+06,22.07533107
1.90E+06,21.94633443
1.90E+06,21.94633442
1.90E+06,21.94633442
1.91E+06,21.81899355
1.91E+06,21.81899354
1.91E+06,21.81899354
1.91E+06,21.69315755
1.91E+06,21.69315754
1.91E+06,21.69315754
1.91E+06,21.56861319
1.91E+06,21.56861317
1.91E+06,21.56861317
1.91E+06,21.64950287
1.91E+06,21.64950292
1.91E+06,21.64950292
1.91E+06,22.04896593
1.91E+06,22.04896596
1.91E+06,22.04896596
1.92E+06,21.9778274
1.92E+06,21.9778274
1.92E+06,21.9778274
1.92E+06,21.99798137
1.92E+06,21.99798137
1.92E+06,21.99798137
1.92E+06,22.01144005
1.92E+06,22.01144005
1.92E+06,22.01144005
1.92E+06,22.009642
1.92E+06,22.009642
1.92E+06,22.009642
1.92E+06,22.00079569
1.92E+06,22.00079569
1.92E+06,22.00079569
1.92E+06,21.9951645
1.92E+06,21.9951645
1.92E+06,21.9951645
1.93E+06,21.99646426
1.93E+06,21.99646426
1.93E+06,21.99646426
1.93E+06,22.00039597
1.93E+06,22.00039597
1.93E+06,22.00039597
1.93E+06,22.0026806
1.93E+06,22.0026806
1.93E+06,22.0026806
1.93E+06,22.00225733
1.93E+06,22.00225733
1.93E+06,22.00225733
1.93E+06,22.00073148
1.93E+06,22.00073148
1.93E+06,22.00073148
1.94E+06,21.99959184
1.94E+06,21.99959184
1.94E+06,21.99959184
1.94E+06,21.998981
1.94E+06,21.998981
1.94E+06,21.998981
1.94E+06,21.99948224
1.94E+06,21.99948224
1.94E+06,21.99948224
1.94E+06,22.00042478
1.94E+06,22.00042478
1.94E+06,22.00042478
1.94E+06,22.00059822
1.94E+06,22.00059822
1.94E+06,22.00059822
1.94E+06,22.00004915
1.94E+06,22.00004915
1.94E+06,22.00004915
1.95E+06,21.99916947
1.95E+06,21.99916947
1.95E+06,21.99916947
1.95E+06,21.99895854
1.95E+06,21.99895854
1.95E+06,21.99895854
1.95E+06,21.99962961
1.95E+06,21.99962961
1.95E+06,21.99962961
1.95E+06,22.00022055
1.95E+06,22.00022055
1.95E+06,22.00022055
1.95E+06,22.00011655
1.95E+06,22.00011655
1.95E+06,22.00011655
1.95E+06,21.99957966
1.95E+06,21.99957966
1.95E+06,21.99957966
1.96E+06,21.99936352
1.96E+06,21.99936352
1.96E+06,21.99936352
1.96E+06,21.99958131
1.96E+06,21.99958131
1.96E+06,21.99958131
1.96E+06,21.99990761
1.96E+06,21.99990761
1.96E+06,21.99990761
1.96E+06,21.9998819
1.96E+06,21.9998819
1.96E+06,21.9998819
1.96E+06,21.99994127
1.96E+06,21.99994127
1.96E+06,21.99994127
1.97E+06,22.00005189
1.97E+06,22.00005189
1.97E+06,22.00005189
1.97E+06,22.00014767
1.97E+06,22.00014767
1.97E+06,22.00014767
1.97E+06,22.00008595
1.97E+06,22.00008595
1.97E+06,22.00008595
1.97E+06,21.99995957
1.97E+06,21.99995957
1.97E+06,21.99995957
1.97E+06,21.88616572
1.97E+06,21.88616571
1.97E+06,21.88616571
1.97E+06,21.78755364
1.97E+06,21.78755367
1.97E+06,21.78755367
1.98E+06,22.05542223
1.98E+06,22.05542222
1.98E+06,22.05542222
1.98E+06,21.99207823
1.98E+06,21.99207824
1.98E+06,21.99207824
1.98E+06,21.98463818
1.98E+06,21.98463818
1.98E+06,21.98463818
1.98E+06,21.9953296
1.98E+06,21.9953296
1.98E+06,21.9953296
1.98E+06,22.00614985
1.98E+06,22.00614985
1.98E+06,22.00614985
1.99E+06,22.00643773
1.99E+06,22.00643773
1.99E+06,22.00643773
1.99E+06,22.00029459
1.99E+06,22.00029459
1.99E+06,22.00029459
1.99E+06,21.9963531
1.99E+06,21.9963531
1.99E+06,21.9963531
1.99E+06,21.99756291
1.99E+06,21.99756291
1.99E+06,21.99756291
1.99E+06,22.00058943
1.99E+06,22.00058943
1.99E+06,22.00058943
1.99E+06,22.00180161
1.99E+06,22.00180161
1.99E+06,22.00180161
2.00E+06,21.88243262
2.00E+06,21.8824326
2.00E+06,21.8824326
2.00E+06,21.75812094
2.00E+06,21.75812092
2.00E+06,21.75812092
2.00E+06,21.63471922
2.00E+06,21.63471921
2.00E+06,21.63471921
2.00E+06,21.51185436
2.00E+06,21.51185435
2.00E+06,21.51185435
2.00E+06,21.39043931
2.00E+06,21.3904393
2.00E+06,21.3904393
2.01E+06,21.68754318
2.01E+06,21.68754323
2.01E+06,21.68754323
2.01E+06,22.15493254
2.01E+06,22.15493259
2.01E+06,22.15493259
2.01E+06,22.63040065
2.01E+06,22.6304007
2.01E+06,22.6304007
2.01E+06,23.07775774
2.01E+06,23.07775776
2.01E+06,23.07775776
2.01E+06,23.03484723
2.01E+06,23.03484722
2.01E+06,23.03484722
2.01E+06,23.0118258
2.01E+06,23.0118258
2.01E+06,23.0118258
2.02E+06,23.02597761
2.02E+06,23.02597761
2.02E+06,23.02597761
2.02E+06,23.05547538
2.02E+06,23.05547538
2.02E+06,23.05547538
2.02E+06,23.0794453
2.02E+06,23.0794453
2.02E+06,23.0794453
2.02E+06,23.09796025
2.02E+06,23.09796026
2.02E+06,23.09796026
2.02E+06,23.12866191
2.02E+06,23.12866191
2.02E+06,23.12866191
2.03E+06,23.17661359
2.03E+06,23.17661359
2.03E+06,23.17661359
2.03E+06,23.23149278
2.03E+06,23.23149279
2.03E+06,23.23149279
2.03E+06,23.27053475
2.03E+06,23.27053475
2.03E+06,23.27053475
2.03E+06,23.28206671
2.03E+06,23.28206671
2.03E+06,23.28206671
2.03E+06,23.27330925
2.03E+06,23.27330924
2.03E+06,23.27330924
2.03E+06,23.26045262
2.03E+06,23.26045262
2.03E+06,23.26045262
2.04E+06,23.2535008
2.04E+06,23.2535008
2.04E+06,23.2535008
2.04E+06,23.23982075
2.04E+06,23.23982075
2.04E+06,23.23982075
2.04E+06,23.21170866
2.04E+06,23.21170866
2.04E+06,23.21170866
2.04E+06,23.17221901
2.04E+06,23.172219
2.04E+06,23.172219
2.04E+06,23.1121022
2.04E+06,23.11210219
2.04E+06,23.11210219
2.04E+06,23.03183645
2.04E+06,23.03183644
2.04E+06,23.03183644
2.05E+06,23.00060953
2.05E+06,23.00060954
2.05E+06,23.00060954
2.05E+06,22.90768509
2.05E+06,22.90768508
2.05E+06,22.90768508
2.05E+06,22.80706346
2.05E+06,22.80706345
2.05E+06,22.80706345
2.05E+06,22.7063611
2.05E+06,22.70636108
2.05E+06,22.70636108
2.05E+06,22.60566387
2.05E+06,22.60566386
2.05E+06,22.60566386
2.06E+06,22.50478853
2.06E+06,22.50478852
2.06E+06,22.50478852
2.06E+06,22.40355359
2.06E+06,22.40355358
2.06E+06,22.40355358
2.06E+06,22.30177842
2.06E+06,22.30177841
2.06E+06,22.30177841
2.06E+06,22.19928428
2.06E+06,22.19928427
2.06E+06,22.19928427
2.06E+06,22.09589323
2.06E+06,22.09589322
2.06E+06,22.09589322
2.06E+06,21.99185479
2.06E+06,21.99185478
2.06E+06,21.99185478
2.07E+06,22.01092741
2.07E+06,22.01092741
2.07E+06,22.01092741
2.07E+06,22.01081406
2.07E+06,22.01081406
2.07E+06,22.01081406
2.07E+06,21.99952613
2.07E+06,21.99952613
2.07E+06,21.99952613
2.07E+06,21.99333171
2.07E+06,21.99333171
2.07E+06,21.99333171
2.07E+06,21.99651643
2.07E+06,21.99651642
2.07E+06,21.99651642
2.08E+06,22.35507679
2.08E+06,22.35507683
2.08E+06,22.35507683
2.08E+06,22.74738728
2.08E+06,22.74738733
2.08E+06,22.74738733
2.08E+06,23.06861969
2.08E+06,23.06861968
2.08E+06,23.06861968
2.08E+06,22.98223081
2.08E+06,22.98223082
2.08E+06,22.98223082
2.08E+06,22.9858049
2.08E+06,22.98580489
2.08E+06,22.98580489
2.08E+06,23.00296187
2.08E+06,23.00296186
2.08E+06,23.00296186
2.09E+06,23.00992116
2.09E+06,23.00992116
2.09E+06,23.00992116
2.09E+06,23.00357949
2.09E+06,23.00357949
2.09E+06,23.00357949
2.09E+06,22.99615822
2.09E+06,22.99615822
2.09E+06,22.99615822
2.09E+06,22.99657343
2.09E+06,22.99657343
2.09E+06,22.99657343
2.09E+06,23.00201811
2.09E+06,23.00201811
2.09E+06,23.00201811
2.10E+06,23.00492981
2.10E+06,23.00492981
2.10E+06,23.00492981
2.10E+06,23.00453791
2.10E+06,23.00453792
2.10E+06,23.00453792
2.10E+06,23.04543613
2.10E+06,23.04543614
2.10E+06,23.04543614
2.10E+06,23.13050807
2.10E+06,23.13050808
2.10E+06,23.13050808
2.10E+06,23.25076356
2.10E+06,23.25076357
2.10E+06,23.25076357
2.10E+06,23.3932915
2.10E+06,23.39329152
2.10E+06,23.39329152
2.11E+06,23.54293921
2.11E+06,23.54293923
2.11E+06,23.54293923
2.11E+06,23.69771737
2.11E+06,23.69771739
2.11E+06,23.69771739
2.11E+06,23.8778399
2.11E+06,23.87783992
2.11E+06,23.87783992
2.11E+06,24.05261514
2.11E+06,24.05261516
2.11E+06,24.05261516
2.11E+06,24.22734573
2.11E+06,24.22734575
2.11E+06,24.22734575
2.12E+06,24.41993329
2.12E+06,24.41993331
2.12E+06,24.41993331
2.12E+06,24.61015226
2.12E+06,24.61015228
2.12E+06,24.61015228
2.12E+06,24.78926368
2.12E+06,24.7892637
2.12E+06,24.7892637
2.12E+06,24.94820047
2.12E+06,24.94820048
2.12E+06,24.94820048
2.12E+06,25.07815528
2.12E+06,25.0781553
2.12E+06,25.0781553
2.12E+06,25.16895512
2.12E+06,25.16895513
2.12E+06,25.16895513
2.13E+06,25.22762825
2.13E+06,25.22762826
2.13E+06,25.22762826
2.13E+06,25.24606098
2.13E+06,25.24606098
2.13E+06,25.24606098
2.13E+06,25.21560558
2.13E+06,25.21560557
2.13E+06,25.21560557
2.13E+06,25.14399443
2.13E+06,25.14399442
2.13E+06,25.14399442
2.13E+06,25.04468993
2.13E+06,25.04468992
2.13E+06,25.04468992
2.13E+06,24.93002781
2.13E+06,24.9300278
2.13E+06,24.9300278
2.14E+06,24.80707192
2.14E+06,24.80707191
2.14E+06,24.80707191
2.14E+06,24.68074857
2.14E+06,24.68074856
2.14E+06,24.68074856
2.14E+06,24.55315391
2.14E+06,24.5531539
2.14E+06,24.5531539
2.14E+06,24.42393081
2.14E+06,24.4239308
2.14E+06,24.4239308
2.14E+06,24.2927161
2.14E+06,24.29271609
2.14E+06,24.29271609
2.15E+06,24.15990029
2.15E+06,24.15990027
2.15E+06,24.15990027
2.15E+06,24.0258361
2.15E+06,24.02583608
2.15E+06,24.02583608
2.15E+06,23.89095795
2.15E+06,23.89095793
2.15E+06,23.89095793
2.15E+06,23.75558594
2.15E+06,23.75558592
2.15E+06,23.75558592
2.15E+06,23.62030754
2.15E+06,23.62030753
2.15E+06,23.62030753
2.15E+06,23.48565388
2.15E+06,23.48565387
2.15E+06,23.48565387
2.16E+06,23.35198583
2.16E+06,23.35198581
2.16E+06,23.35198581
2.16E+06,23.21966222
2.16E+06,23.21966221
2.16E+06,23.21966221
2.16E+06,23.08940613
2.16E+06,23.08940612
2.16E+06,23.08940612
2.16E+06,22.96193349
2.16E+06,22.96193348
2.16E+06,22.96193348
2.16E+06,22.83649109
2.16E+06,22.83649107
2.16E+06,22.83649107
2.17E+06,22.71233292
2.17E+06,22.7123329
2.17E+06,22.7123329
2.17E+06,22.58926637
2.17E+06,22.58926636
2.17E+06,22.58926636
2.17E+06,22.46711588
2.17E+06,22.46711586
2.17E+06,22.46711586
2.17E+06,22.34492831
2.17E+06,22.34492829
2.17E+06,22.34492829
2.17E+06,22.22180506
2.17E+06,22.22180505
2.17E+06,22.22180505
2.17E+06,22.51863756
2.17E+06,22.51863761
2.17E+06,22.51863761
2.18E+06,22.89888804
2.18E+06,22.89888808
2.18E+06,22.89888808
2.18E+06,22.8645166
2.18E+06,22.86451658
2.18E+06,22.86451658
2.18E+06,22.77540108
2.18E+06,22.77540107
2.18E+06,22.77540107
2.18E+06,22.73135924
2.18E+06,22.73135924
2.18E+06,22.73135924
2.18E+06,22.73352482
2.18E+06,22.73352482
2.18E+06,22.73352482
2.19E+06,22.78255957
2.19E+06,22.78255958
2.19E+06,22.78255958
2.19E+06,22.87501726
2.19E+06,22.87501728
2.19E+06,22.87501728
2.19E+06,23.00426751
2.19E+06,23.00426753
2.19E+06,23.00426753
2.19E+06,23.16331537
2.19E+06,23.16331539
2.19E+06,23.16331539
2.19E+06,23.34684365
2.19E+06,23.34684368
2.19E+06,23.34684368
2.19E+06,23.51809662
2.19E+06,23.51809664
2.19E+06,23.51809664
2.20E+06,23.66892423
2.20E+06,23.66892425
2.20E+06,23.66892425
2.20E+06,23.82194641
2.20E+06,23.82194643
2.20E+06,23.82194643
2.20E+06,23.93565117
2.20E+06,23.93565118
2.20E+06,23.93565118
2.20E+06,24.01032683
2.20E+06,24.01032684
2.20E+06,24.01032684
2.20E+06,24.07033651
2.20E+06,24.07033651
2.20E+06,24.07033651
2.21E+06,24.07590919
2.21E+06,24.07590919
2.21E+06,24.07590919
2.21E+06,24.03922536
2.21E+06,24.03922535
2.21E+06,24.03922535
2.21E+06,23.99607644
2.21E+06,23.99607644
2.21E+06,23.99607644
2.21E+06,23.97463783
2.21E+06,23.97463783
2.21E+06,23.97463783
2.21E+06,23.99648498
2.21E+06,23.99648498
2.21E+06,23.99648498
2.21E+06,23.99335584
2.21E+06,23.99335583
2.21E+06,23.99335583
2.22E+06,23.93780823
2.22E+06,23.93780822
2.22E+06,23.93780822
2.22E+06,23.86512844
2.22E+06,23.86512843
2.22E+06,23.86512843
2.22E+06,23.77860831
2.22E+06,23.7786083
2.22E+06,23.7786083
2.22E+06,23.6811358
2.22E+06,23.68113579
2.22E+06,23.68113579
2.22E+06,23.57813196
2.22E+06,23.57813195
2.22E+06,23.57813195
2.22E+06,23.47251517
2.22E+06,23.47251516
2.22E+06,23.47251516
2.23E+06,23.36544546
2.23E+06,23.36544545
2.23E+06,23.36544545
2.23E+06,23.25827738
2.23E+06,23.25827737
2.23E+06,23.25827737
2.23E+06,23.15227886
2.23E+06,23.15227885
2.23E+06,23.15227885
2.23E+06,23.04703675
2.23E+06,23.04703674
2.23E+06,23.04703674
2.23E+06,22.99299066
2.23E+06,22.99299067
2.23E+06,22.99299067
2.24E+06,22.98593224
2.24E+06,22.98593224
2.24E+06,22.98593224
2.24E+06,22.99834399
2.24E+06,22.99834398
2.24E+06,22.99834398
2.24E+06,23.00770842
2.24E+06,23.00770842
2.24E+06,23.00770842
2.24E+06,23.00417688
2.24E+06,23.00417688
2.24E+06,23.00417688
2.24E+06,22.99703646
2.24E+06,22.99703646
2.24E+06,22.99703646
2.24E+06,22.9961161
2.24E+06,22.9961161
2.24E+06,22.9961161
2.25E+06,23.00006867
2.25E+06,23.00006867
2.25E+06,23.00006867
2.25E+06,23.00234756
2.25E+06,23.00234756
2.25E+06,23.00234756
2.25E+06,23.00115873
2.25E+06,23.00115874
2.25E+06,23.00115874
2.25E+06,22.99928337
2.25E+06,22.99928337
2.25E+06,22.99928337
2.25E+06,22.99889794
2.25E+06,22.99889794
2.25E+06,22.99889794
2.26E+06,22.9997662
2.26E+06,22.9997662
2.26E+06,22.9997662
2.26E+06,22.89011618
2.26E+06,22.89011616
2.26E+06,22.89011616
2.26E+06,22.77508061
2.26E+06,22.7750806
2.26E+06,22.7750806
2.26E+06,22.6597891
2.26E+06,22.65978909
2.26E+06,22.65978909
2.26E+06,22.54475655
2.26E+06,22.54475654
2.26E+06,22.54475654
2.26E+06,22.43154393
2.26E+06,22.43154392
2.26E+06,22.43154392
2.27E+06,22.32332167
2.27E+06,22.32332166
2.27E+06,22.32332166
2.27E+06,22.23271547
2.27E+06,22.23271546
2.27E+06,22.23271546
2.27E+06,22.16232087
2.27E+06,22.16232086
2.27E+06,22.16232086
2.27E+06,22.10409184
2.27E+06,22.10409183
2.27E+06,22.10409183
2.27E+06,22.078754
2.27E+06,22.078754
2.27E+06,22.078754
2.28E+06,22.07870137
2.28E+06,22.07870137
2.28E+06,22.07870137
2.28E+06,22.0416037
2.28E+06,22.04160369
2.28E+06,22.04160369
2.28E+06,21.98924162
2.28E+06,21.98924162
2.28E+06,21.98924162
2.28E+06,21.95951859
2.28E+06,21.95951859
2.28E+06,21.95951859
2.28E+06,21.94481127
2.28E+06,21.94481127
2.28E+06,21.94481127
2.28E+06,21.91397424
2.28E+06,21.91397423
2.28E+06,21.91397423
2.29E+06,21.8651209
2.29E+06,21.8651209
2.29E+06,21.8651209
2.29E+06,21.81380383
2.29E+06,21.81380382
2.29E+06,21.81380382
2.29E+06,21.87982033
2.29E+06,21.87982037
2.29E+06,21.87982037
2.29E+06,22.27511625
2.29E+06,22.27511631
2.29E+06,22.27511631
2.29E+06,22.73738139
2.29E+06,22.73738145
2.29E+06,22.73738145
2.30E+06,23.20202291
2.30E+06,23.20202297
2.30E+06,23.20202297
2.30E+06,23.6504115
2.30E+06,23.65041155
2.30E+06,23.65041155
2.30E+06,24.06179157
2.30E+06,24.06179159
2.30E+06,24.06179159
2.30E+06,23.9734438
2.30E+06,23.97344378
2.30E+06,23.97344378
2.30E+06,23.85361151
2.30E+06,23.8536115
2.30E+06,23.8536115
2.30E+06,23.72921429
2.30E+06,23.72921427
2.30E+06,23.72921427
2.31E+06,23.60142323
2.31E+06,23.60142322
2.31E+06,23.60142322
2.31E+06,23.46592274
2.31E+06,23.46592272
2.31E+06,23.46592272
2.31E+06,23.32263728
2.31E+06,23.32263727
2.31E+06,23.32263727
2.31E+06,23.17954906
2.31E+06,23.17954904
2.31E+06,23.17954904
2.31E+06,23.03860648
2.31E+06,23.03860647
2.31E+06,23.03860647
2.31E+06,22.89906036
2.31E+06,22.89906034
2.31E+06,22.89906034
2.32E+06,22.76016972
2.32E+06,22.7601697
2.32E+06,22.7601697
2.32E+06,22.62156332
2.32E+06,22.6215633
2.32E+06,22.6215633
2.32E+06,22.48287355
2.32E+06,22.48287353
2.32E+06,22.48287353
2.32E+06,22.34446751
2.32E+06,22.34446749
2.32E+06,22.34446749
2.32E+06,22.20672338
2.32E+06,22.20672337
2.32E+06,22.20672337
2.33E+06,22.42844243
2.33E+06,22.42844248
2.33E+06,22.42844248
2.33E+06,22.79444345
2.33E+06,22.7944435
2.33E+06,22.7944435
2.33E+06,23.0550885
2.33E+06,23.0550885
